The_Prom_(film)	Ariana_DeBose	77341	1.0	1.0
BTS	Jimin_(singer,_born_1995)	77258	1.0	1.0
Alec_Baldwin	Ireland_Baldwin	77233	1.0	1.0
True_Beauty_(South_Korean_TV_series)	Hwang_In-yeop	77192	1.0	1.0
Neelam_Kothari	Samir_Soni	77143	1.0	1.0
BTS	J-Hope	77127	1.0	1.0
Paul_McCartney	Heather_Mills	76755	1.0	1.0
Prince_Andrew,_Duke_of_York	Princess_Beatrice	76639	1.0	1.0
Selena:_The_Series	Christian_Serratos	76071	1.0	1.0
Mariah_Carey	Nick_Cannon	75926	1.0	1.0
Pentatonix	Mitch_Grassi	75838	1.0	1.0
Home_Alone	Catherine_O'Hara	75823	1.0	1.0
Tom_Cruise	Katie_Holmes	75582	1.0	1.0
Folklore_(Taylor_Swift_album)	Evermore_(Taylor_Swift_album)	75494	1.0	1.0
Macaulay_Culkin	Kieran_Culkin	75439	1.0	1.0
The_Queen's_Gambit_(miniseries)	Marielle_Heller	75425	1.0	1.0
Lists_of_deaths_by_year	Deaths_in_December_2020	75354	1.0	1.0
The_Blacklist_(TV_series)	List_of_The_Blacklist_episodes	75282	1.0	1.0
Bing_Crosby	Kathryn_Crosby	75184	1.0	1.0
True_Beauty_(South_Korean_TV_series)	Moon_Ga-young	75013	1.0	1.0
Johnny_Depp	Amber_Heard	74871	1.0	1.0
Diana,_Princess_of_Wales	Hasnat_Khan	74833	1.0	1.0
The_Good_Doctor_(TV_series)	List_of_The_Good_Doctor_episodes	74818	1.0	1.0
The_Prom_(film)	Jo_Ellen_Pellman	74816	1.0	1.0
The_Beatles	George_Harrison	74529	1.0	1.0
Ava_(2020_film)	Jessica_Chastain	74002	1.0	1.0
Kid_Cudi	Man_on_the_Moon_III:_The_Chosen	73952	1.0	1.0
Gillian_Anderson	Peter_Morgan	73928	1.0	1.0
Mary,_Queen_of_Scots	James_VI_and_I	73744	1.0	1.0
Goldie_Hawn	Oliver_Hudson	73740	1.0	1.0
Rashida_Jones	Ezra_Koenig	73571	1.0	1.0
Sweet_Home_(TV_series)	Song_Kang	73519	1.0	1.0
Elliot_Page	Brett_Ratner	73340	1.0	1.0
Queen_Elizabeth_The_Queen_Mother	George_VI	73277	1.0	1.0
1996_United_States_presidential_election	2000_United_States_presidential_election	73240	1.0	1.0
Nicole_Kidman	Nicole_Kidman_filmography	72931	1.0	1.0
Donald_Trump	Melania_Trump	72906	1.0	1.0
Selena_y_Los_Dinos	A._B._Quintanilla	72899	1.0	1.0
Tenet_(film)	Dimple_Kapadia	72812	1.0	1.0
Queen's_Gambit	The_Queen's_Gambit_(miniseries)	72620	1.0	1.0
Grey's_Anatomy	List_of_Grey's_Anatomy_episodes	72594	1.0	1.0
The_Handmaid's_Tale_(TV_series)	List_of_The_Handmaid's_Tale_episodes	72570	1.0	1.0
White_Christmas_(film)	Danny_Kaye	72388	1.0	1.0
Liam_Neeson	Liam_Neeson_filmography	72328	1.0	1.0
Anthony_Joshua	Kubrat_Pulev	72281	1.0	1.0
Henry_VIII	Henry_VII_of_England	72273	1.0	1.0
Ted_Kaczynski	David_Kaczynski	72269	1.0	1.0
White_Christmas_(film)	Bing_Crosby	72226	1.0	1.0
Bridgerton	Ruth_Gemmell	72144	1.0	1.0
Harold_Wilson	Edward_Heath	72074	1.0	1.0
Eugene_Levy	Dan_Levy_(Canadian_actor)	71912	1.0	1.0
Sarah_Paulson	Cherry_Jones	71885	1.0	1.0
Barry_Gibb	Maurice_Gibb	71879	1.0	1.0
Emma_Roberts	Evan_Peters	71837	1.0	1.0
Noah_Reid	Clare_Stone	71837	1.0	1.0
The_Grand_Tour	List_of_The_Grand_Tour_episodes	71751	1.0	1.0
Hailey_Baldwin	Stephen_Baldwin	71681	1.0	1.0
Wonder_Woman_1984	Chris_Pine	71508	1.0	1.0
Kaley_Cuoco	Ryan_Sweeting	71491	1.0	1.0
George_I_of_Great_Britain	George_II_of_Great_Britain	71434	1.0	1.0
Pixar	List_of_Pixar_films	71229	1.0	1.0
Chris_Pérez	Selena_y_Los_Dinos	71213	1.0	1.0
Main_Page	Encyclopedia	71174	1.0	1.0
Henry_VIII	Catherine_of_Aragon	71024	1.0	1.0
Justin_Bieber	Hailey_Baldwin	70801	1.0	1.0
Home_Alone	John_Heard_(actor)	70796	1.0	1.0
UEFA_Europa_League	2020–21_UEFA_Europa_League	70629	1.0	1.0
George_Clooney_filmography	The_Midnight_Sky	70476	1.0	1.0
2020_in_film	List_of_American_films_of_2020	70321	1.0	1.0
Matthew_McConaughey	Camila_Alves	70218	1.0	1.0
Shawn_Mendes	Camila_Cabello	70186	1.0	1.0
William_III_of_England	Anne,_Queen_of_Great_Britain	70159	1.0	1.0
Bradley_Cooper	Irina_Shayk	69974	1.0	1.0
Pedro_Pascal	Oberyn_Martell	69933	1.0	1.0
Leonardo_DiCaprio	Gisele_Bündchen	69917	1.0	1.0
1988_United_States_presidential_election	1992_United_States_presidential_election	69816	1.0	1.0
Claire_Foy	Stephen_Campbell_Moore	69773	1.0	1.0
Bruce_Willis	Bruce_Willis_filmography	69771	1.0	1.0
Big_Mouth_(TV_series)	Ayo_Edebiri	69612	1.0	1.0
A_California_Christmas	Josh_Swickard	69489	1.0	1.0
Pentatonix	Scott_Hoying	69384	1.0	1.0
UFC_on_ESPN:_Smith_vs._Clark	UFC_on_ESPN:_Hermansson_vs._Vettori	69308	1.0	1.0
Schitt's_Creek	Emily_Hampshire	69282	1.0	1.0
The_Beatles	Ringo_Starr	69066	1.0	1.0
2000_United_States_presidential_election	1996_United_States_presidential_election	68945	1.0	1.0
Elliot_Page	List_of_The_Umbrella_Academy_characters	68663	1.0	1.0
Alec_Douglas-Home	Harold_Wilson	68587	1.0	1.0
List_of_The_Crown_episodes	The_Crown_(season_4)	68472	1.0	1.0
Schitt's_Creek	Catherine_O'Hara	68433	1.0	1.0
Kurt_Russell	Season_Hubley	68411	1.0	1.0
Billie_Eilish	Finneas_O'Connell	68194	1.0	1.0
Louis_Mountbatten,_1st_Earl_Mountbatten_of_Burma	Patricia_Knatchbull,_2nd_Countess_Mountbatten_of_Burma	68130	1.0	1.0
John_Mulaney	Annamarie_Tendler	68048	1.0	1.0
Jon_Favreau	Jon_Favreau_filmography	68048	1.0	1.0
Taylor_Swift	Folklore_(Taylor_Swift_album)	67877	1.0	1.0
Sweet_Home_(TV_series)	Lee_Jin-wook	67861	1.0	1.0
1980_United_States_presidential_election	1984_United_States_presidential_election	67827	1.0	1.0
George_Michael	Dilated_cardiomyopathy	67794	1.0	1.0
Carrie_Fisher	Debbie_Reynolds	67572	1.0	1.0
