Marla_Maples	7.43
Ammonite_(film)	7.43
World_Chess_Championship	7.42
Carole_Baskin	7.41
Arrow_(TV_series)	7.4
Jared_Padalecki	7.39
1888_United_States_presidential_election	7.37
Adam_Levine	7.37
Tarrare	7.36
White_Christmas_(film)	7.35
T._J._Watt	7.33
Prison_Break	7.31
The_Impossible_(2012_film)	7.28
Whoopi_Goldberg	7.26
John_Ritter	7.26
Star_Trek:_Picard	7.24
Jamie_Lee_Curtis	7.22
Dark_Waters_(2019_film)	7.21
Priyanka_Chopra	7.2
Edmund_Ironside	7.18
Rogue_One	7.17
The_Mandalorian_(season_1)	7.16
Jujutsu_Kaisen	7.15
Jimmy_Fallon	7.13
Star_Wars	7.13
United_States_Secretary_of_Defense	7.13
UFC_Fight_Night_187	7.13
Matthew_Broderick	7.12
Bobby_Brown	7.12
Benjamin_Bratt	7.11
Maggie_Baird	7.11
Steven_Seagal	7.11
David_Beckham	7.11
Patrick_Mahomes	7.1
Archana_Puran_Singh	7.07
2022_FIFA_World_Cup	7.05
2020_United_States_presidential_election_in_Ohio	7.01
Werner_Herzog	6.99
2015_NBA_draft	6.98
Chilling_Adventures_of_Sabrina_(TV_series)	6.97
The_Miz	6.97
Uma_Thurman	6.96
Bae_Suzy	6.95
Peter_III_of_Russia	6.93
Jason_Derulo	6.93
Sienna_Miller	6.91
Chrishell_Stause	6.91
Durgamati	6.91
Dennis_Quaid	6.9
2020_in_film	6.9
The_Carpenters	6.89
Amy_Winehouse	6.87
Jurassic_World	6.86
Mario_Lopez	6.86
Richard_Harris	6.84
Kid_Cudi	6.84
Daft_Punk	6.83
Shocking_Blue	6.83
Mary_I_of_England	6.83
The_Pretty_Reckless	6.83
Tiberius	6.8
Edward_IV_of_England	6.79
Rick_and_Morty	6.78
Tim_Allen	6.78
Below_Deck	6.76
Super_Dragon_Ball_Heroes_(anime)	6.75
Gavin_Newsom	6.71
Die_Antwoord	6.69
Midsomer_Murders	6.69
Agents_of_S.H.I.E.L.D.	6.68
Amanda_Knox	6.68
Katherine_Parkinson	6.66
Nagorno-Karabakh_conflict	6.66
Uğur_Şahin	6.65
Nnamdi_Asomugha	6.63
Henry_I_of_England	6.61
The_Masked_Singer_(British_TV_series)	6.6
Marvel_Cinematic_Universe	6.6
Matthew_Macfadyen	6.58
2018_Formula_One_World_Championship	6.58
Phil_Collins	6.56
Kevin_Spacey	6.55
Mary_II_of_England	6.51
Al_Capone	6.48
Fred_West	6.48
Escape_to_the_Chateau	6.46
Linda_Cardellini	6.45
Lyndon_B._Johnson	6.44
Rita_Hayworth	6.44
Zayn_Malik	6.43
Commonwealth_of_Nations	6.42
Alexander_III_of_Russia	6.42
Sterling_K._Brown	6.4
Andrew_Cuomo	6.39
Gone_Girl_(film)	6.39
Lily_Rabe	6.38
UFC_257	6.38
Language	6.38
Jennifer_Love_Hewitt	6.36
The_Wizard_of_Oz_(1939_film)	6.35
The_Matrix	6.35
Dustin_Milligan	6.33
Rooney_Mara	6.33
Prince_George_of_Cambridge	6.31
Shadow_and_Bone	6.31
Grant_Imahara	6.31
Anthony_Hopkins	6.3
Dafne_Keen	6.3
Eswatini	6.3
Liu_Yifei	6.28
Nicolas_Cage	6.27
Yuri_Andropov	6.26
Mike_Tyson	6.26
Justin_Trudeau	6.25
Michael_Sheen	6.25
American_Horror_Story	6.24
Michelle_Gomez	6.22
Wayans_family	6.22
Ralf_Little	6.22
Jayne_Mansfield	6.21
Donald_Trump_Jr.	6.21
Noel_Fisher	6.2
8_Out_of_10_Cats_Does_Countdown	6.19
92nd_Academy_Awards	6.19
Assassin's_Creed_(video_game)	6.16
Olivia_de_Havilland	6.16
Coronation_Street	6.14
Mamamoo	6.14
List_of_WWE_pay-per-view_and_WWE_Network_events	6.14
Depeche_Mode	6.14
Dalai_Lama	6.12
Spider-Man:_Into_the_Spider-Verse	6.11
R._Kelly	6.11
Shia_LaBeouf	6.1
U2	6.09
Die_Hard	6.09
Tony_Khan	6.09
Kate_Mara	6.08
Gross_domestic_product	6.05
James_Roday_Rodriguez	6.05
Lee_Ji-ah	6.05
Luke_Hemsworth	6.04
Run_On_(TV_series)	6.03
Black_Lives_Matter	6.02
Richard_Jewell_(film)	6.01
Spider-Man:_Homecoming	5.99
Franklin_Pierce	5.98
Seth_Rogen	5.97
Edward_VI_of_England	5.97
Lloyd_Austin	5.97
Jake_Paul	5.96
Glenn_Howerton	5.95
Grigori_Rasputin	5.95
PlayStation_4	5.94
Bobby_Fischer	5.92
2016_NBA_draft	5.91
The_Holiday	5.89
