Ronald_Reagan	Ron_Reagan	17620	3	189.46	Ronald_Reagan	1.0	1.0
Christopher_Geidt,_Baron_Geidt	Edward_Young_(courtier)	16607	3	178.57	Christopher_Geidt,_Baron_Geidt	1.0	1.0
Ronald_Reagan	Maureen_Reagan	16433	3	176.7	Ronald_Reagan	1.0	1.0
Warren_Buffett	Berkshire_Hathaway	21457	4	173.04	Warren_Buffett	1.0	1.0
George_W._Bush	Bill_Clinton	21150	4	170.56	George_W._Bush	1.0	1.0
MDH_(spice_company)	Dharampal_Gulati	36404	7	167.76	MDH_(spice_company)	1.0	1.0
Callum_Smith	Canelo_Álvarez	51462	10	166.01	Callum_Smith	1.0	1.0
Ronald_Reagan	Patti_Davis	15266	3	164.15	Ronald_Reagan	1.0	1.0
Giovanna_Fletcher	Tom_Fletcher	105534	22	154.74	Giovanna_Fletcher	1.0	1.0
Boris_Johnson	Charlotte_Johnson_Wahl	18079	4	145.8	Boris_Johnson	1.0	1.0
Adrienne_Bailon	Israel_Houghton	17402	4	140.34	Adrienne_Bailon	1.0	1.0
UFC_256	UFC_Fight_Night:_Thompson_vs._Neal	160358	37	139.81	UFC_256	1.0	1.0
Boris_Johnson	Ali_Kemal	17269	4	139.27	Boris_Johnson	1.0	1.0
NXT_TakeOver:_WarGames_(2020)	TLC:_Tables,_Ladders_&_Chairs_(2020)	96320	25	124.28	NXT_TakeOver:_WarGames_(2020)	1.0	1.0
Chris_Harrison	Lauren_Zima	26830	7	123.64	Chris_Harrison	1.0	1.0
Niharika_Konidela	Nagendra_Babu	21861	6	117.53	Niharika_Konidela	1.0	1.0
Papa_Bouba_Diop	Amyotrophic_lateral_sclerosis	36154	10	116.63	Papa_Bouba_Diop	1.0	1.0
UFC_on_ESPN:_Hermansson_vs._Vettori	UFC_256	84030	24	112.94	UFC_on_ESPN:_Hermansson_vs._Vettori	1.0	1.0
2016_United_States_presidential_election_in_Texas	2020_United_States_presidential_election_in_Texas	25980	8	104.76	2016_United_States_presidential_election_in_Texas	1.0	1.0
