66073492	40758922	1	1	1.0	5	7	0.7143
42025607	40765134	1	1	1.0	3	142	0.0211
66121040	40784606	1	1	1.0	4	4	1.0
65195736	40785061	1	1	1.0	7	8	0.875
66179571	40788057	1	1	1.0	63	3	21.0
66109608	40790225	2	2	1.0	22	23	0.9565
66133413	40808513	14	14	1.0	3278	3278	1.0
65884691	40811376	1	1	1.0	3	56	0.0536
66247152	40821338	1	1	1.0	23	2	11.5
66131549	40821964	1	1	1.0	1	7	0.1429
66248652	40826172	2	2	1.0	74	22	3.3636
66248742	40826172	1	1	1.0	31	5	6.2
66200662	40829387	1	1	1.0	27	2	13.5
62333385	40830273	1	1	1.0	3	67	0.0448
66181336	40840981	1	1	1.0	8	7	1.1429
66204724	40856438	1	1	1.0	12	4	3.0
66204681	40856442	1	1	1.0	13	2	6.5
66209672	40859323	1	1	1.0	51	18	2.8333
66209688	40859323	1	1	1.0	44	16	2.75
66209781	40859323	1	1	1.0	42	8	5.25
66223562	40868830	1	1	1.0	6	3	2.0
66225086	40869794	1	1	1.0	6	5	1.2
66239236	40874077	1	1	1.0	19	19	1.0
66237420	40877750	1	1	1.0	23	45	0.5111
66252604	40886372	1	1	1.0	2	3	0.6667
