40723759	66019984	1	1	1.0	1	48	0.0208
40730155	66076544	2	2	1.0	655	30	21.8333
40737502	65872573	1	1	1.0	102	4	25.5
40738991	66048959	1	1	1.0	16	3	5.3333
40738991	66048965	1	1	1.0	6	2	3.0
40739392	66050058	1	1	1.0	15	10	1.5
40739630	66052702	1	1	1.0	23	23	1.0
40745743	66100570	1	1	1.0	45	2	22.5
40755909	66064325	1	1	1.0	6	4	1.5
40757985	66201303	1	1	1.0	51	22	2.3182
40758922	66073492	1	1	1.0	5	7	0.7143
40765134	42025607	1	1	1.0	3	142	0.0211
40784606	66121040	1	1	1.0	4	4	1.0
40785061	65195736	1	1	1.0	7	8	0.875
40788057	66179571	1	1	1.0	63	3	21.0
40790225	66109608	2	2	1.0	22	23	0.9565
40808513	66133413	14	14	1.0	3278	3278	1.0
40811376	65884691	1	1	1.0	3	56	0.0536
40821338	66247152	1	1	1.0	23	2	11.5
40821964	66131549	1	1	1.0	1	7	0.1429
40826172	66248652	2	2	1.0	74	22	3.3636
40826172	66248742	1	1	1.0	31	5	6.2
40829387	66200662	1	1	1.0	27	2	13.5
40830273	62333385	1	1	1.0	3	67	0.0448
40840981	66181336	1	1	1.0	8	7	1.1429
40856438	66204724	1	1	1.0	12	4	3.0
40856442	66204681	1	1	1.0	13	2	6.5
40859323	66209672	1	1	1.0	51	18	2.8333
40859323	66209688	1	1	1.0	44	16	2.75
40859323	66209781	1	1	1.0	42	8	5.25
40868830	66223562	1	1	1.0	6	3	2.0
40869794	66225086	1	1	1.0	6	5	1.2
40874077	66239236	1	1	1.0	19	19	1.0
40877750	66237420	1	1	1.0	23	45	0.5111
40886372	66252604	1	1	1.0	2	3	0.6667
